Date_Range_DIF,Date_Range_STD,Abort_Timing,Record Name,RMSE_cal,RMSE_std,Beam_Max,MaxRSE_std,Max_Pre,Avg_Pre,Max_Cal,Avg_Cal,Max_Raw_Pre,Avg_Raw_Pre,Max_STD_Raw_Pre,Avg_STD_Raw_Pre,W0_std,W1_std,W2_std,W3_std,W4_std,W0_dif,W1_dif,W2_dif,W3_dif,W4_dif,RMSE_dif,MaxRSE_dif,Cause_no
20240421062430-20240421194635,20240413000000-20240416000000,2024-04-21 19:44:35,VALCCG:D06_L19:PRES,5.60e-01,1.02e-01,1.05e+03,1.012e+00,1.05e+00,5.64e-01,3.46e-01,1.50e-02,3.00e-08,1.60e-08,1.65e-08,1.82e-10,2.15e-13,2.75e+01,3.46e-01,6.94e-12,0.00e+00,6.46e-01,7.37e-02,1.24e-14,4.99e-01,0.00e+00,3.55e-02,1.14e-01,0.00e+00
20240421062430-20240421194635,20240413000000-20240416000000,2024-04-21 19:44:35,VALCCG:D06_L20:PRES,4.32e-01,1.10e-01,1.05e+03,1.037e+00,1.03e+00,5.08e-01,1.04e+00,8.51e-02,8.00e-08,3.95e-08,5.96e-08,3.08e-09,1.03e+00,9.54e-02,1.34e-14,2.39e-03,0.00e+00,6.32e-01,9.90e-02,1.59e-12,4.57e-01,0.00e+00,3.16e-02,7.37e-02,0.00e+00
20240421062430-20240421194635,20240413000000-20240416000000,2024-04-21 19:44:35,VALCCG:D06_L21:PRES,5.80e-01,1.16e-01,1.05e+03,9.766e-01,1.03e+00,5.92e-01,4.13e-01,1.85e-02,4.31e-08,2.47e-08,2.06e-08,3.05e-10,5.25e-10,2.75e+01,4.12e-01,6.66e-04,0.00e+00,6.66e-01,2.36e-03,5.10e-01,3.60e-03,0.00e+00,6.72e-02,2.58e-01,0.00e+00
20240421062430-20240421194635,20240413000000-20240416000000,2024-04-21 19:44:35,VALCCG:D06_L22:PRES,2.90e-01,1.00e-02,1.05e+03,3.342e-12,1.07e+00,8.90e-02,3.34e-12,1.16e-13,2.27e-08,1.88e-09,0.00e+00,0.00e+00,2.14e-12,2.75e+01,1.17e-12,3.51e-14,0.00e+00,1.34e+00,1.03e-01,4.58e-08,1.88e-09,0.00e+00,9.80e-02,3.19e-01,0.00e+00
20240421062430-20240421194635,20240413000000-20240416000000,2024-04-21 19:44:35,VALCCG:D06_L23:PRES,4.57e-01,1.68e-01,1.05e+03,9.419e-01,1.03e+00,6.14e-01,9.42e-01,1.69e-01,8.81e-08,5.25e-08,6.29e-08,7.81e-09,8.66e-01,6.92e-02,7.58e-13,7.56e-02,0.00e+00,6.44e-01,1.55e-03,4.96e-01,1.41e-02,0.00e+00,5.31e-02,2.26e-01,0.00e+00
20240421062430-20240421194635,20240413000000-20240416000000,2024-04-21 19:44:35,VALCCG:D06_L25:PRES,3.76e-01,1.48e-01,1.05e+03,2.083e+00,1.06e+00,4.18e-01,7.49e-01,4.57e-02,5.15e-08,2.04e-08,8.53e-08,1.08e-09,7.49e-01,1.29e-01,6.62e-12,6.75e-11,0.00e+00,8.49e-01,1.31e-01,2.93e-16,3.67e-01,0.00e+00,5.16e-02,1.66e-01,0.00e+00
20240421062430-20240421194635,20240413000000-20240416000000,2024-04-21 19:44:35,VALCCG:D06_L26:PRES,5.14e-01,1.37e-01,1.05e+03,9.562e-01,1.06e+00,5.83e-01,9.56e-01,7.58e-02,5.77e-08,3.18e-08,4.72e-08,1.67e-09,9.56e-01,9.63e-02,6.75e-11,4.46e-12,0.00e+00,6.03e-01,1.59e-03,5.92e-01,1.74e-02,0.00e+00,7.31e-02,2.88e-01,0.00e+00
20240421062430-20240421194635,20240413000000-20240416000000,2024-04-21 19:44:35,VALCCG:D07_L16:PRES,4.54e-01,1.41e-01,1.05e+03,8.028e-01,9.83e-01,4.92e-01,5.79e-01,4.10e-02,3.30e-08,1.65e-08,2.35e-08,7.15e-10,5.79e-01,1.09e-01,9.72e-08,4.16e-13,0.00e+00,5.87e-01,7.69e-02,7.76e-11,4.35e-01,0.00e+00,4.59e-02,8.34e-02,0.00e+00
20240421062430-20240421194635,20240413000000-20240416000000,2024-04-21 19:44:35,VALCCG:D07_L23:PRES,4.32e-01,1.42e-01,1.05e+03,8.057e-01,9.76e-01,4.76e-01,5.63e-01,4.57e-02,5.70e-08,2.78e-08,5.07e-08,1.54e-09,5.63e-01,9.38e-02,5.49e-08,1.42e-08,0.00e+00,5.91e-01,9.15e-02,1.52e-06,4.27e-01,0.00e+00,4.63e-02,8.90e-02,0.00e+00
20240421062430-20240421194635,20240413000000-20240416000000,2024-04-21 19:44:35,VALCCG:D07_L24:PRES,4.33e-01,1.30e-01,1.05e+03,1.091e+00,9.73e-01,5.04e-01,1.09e+00,8.84e-02,5.14e-08,2.66e-08,3.79e-08,1.96e-09,1.09e+00,9.40e-02,2.55e-08,5.33e-12,0.00e+00,5.37e-01,2.50e-03,5.25e-01,2.89e-02,0.00e+00,5.95e-02,2.20e-01,0.00e+00
20240421062430-20240421194635,20240413000000-20240416000000,2024-04-21 19:44:35,VALCCG:D09_L01:PRES,4.04e-01,1.44e-01,1.05e+03,7.379e-01,9.79e-01,4.46e-01,6.88e-01,4.99e-02,3.60e-08,1.64e-08,2.87e-08,9.54e-10,6.88e-01,1.06e-01,6.44e-15,6.41e-12,0.00e+00,6.23e-01,7.56e-02,8.17e-07,3.85e-01,0.00e+00,7.89e-02,3.85e-01,0.00e+00
20240421062430-20240421194635,20240413000000-20240416000000,2024-04-21 19:44:35,VALCCG:D09_L02:PRES,3.81e-01,1.32e-01,1.05e+03,1.022e+00,1.01e+00,5.14e-01,1.02e+00,1.46e-01,8.13e-08,4.12e-08,7.22e-08,7.60e-09,9.68e-01,7.92e-02,2.72e-14,5.43e-02,0.00e+00,4.90e-01,2.37e-03,5.86e-01,7.17e-02,0.00e+00,5.58e-02,2.42e-01,0.00e+00
20240421062430-20240421194635,20240413000000-20240416000000,2024-04-21 19:44:35,VALCCG:D09_L03:PRES,4.41e-01,1.15e-01,1.05e+03,1.055e+00,1.02e+00,5.18e-01,1.06e+00,8.69e-02,5.54e-08,2.81e-08,5.10e-08,2.73e-09,1.05e+00,9.50e-02,3.67e-14,2.39e-03,0.00e+00,5.32e-01,2.31e-03,6.05e-01,3.80e-02,0.00e+00,6.50e-02,2.65e-01,0.00e+00
20240421062430-20240421194635,20240413000000-20240416000000,2024-04-21 19:44:35,VALCCG:D09_L04:PRES,4.38e-01,1.29e-01,1.05e+03,8.812e-01,1.00e+00,5.00e-01,8.81e-01,6.55e-02,4.14e-08,2.07e-08,3.80e-08,1.50e-09,8.81e-01,1.03e-01,5.78e-15,5.30e-12,0.00e+00,6.25e-01,7.95e-02,5.50e-07,4.40e-01,0.00e+00,3.02e-02,7.41e-02,0.00e+00
20240421062430-20240421194635,20240413000000-20240416000000,2024-04-21 19:44:35,VALCCG:D09_L05:PRES,3.50e-01,1.41e-01,1.05e+03,9.317e-01,1.01e+00,4.89e-01,9.32e-01,1.46e-01,7.21e-08,3.47e-08,8.39e-08,8.76e-09,8.74e-01,7.39e-02,3.11e-13,5.75e-02,0.00e+00,6.29e-01,9.12e-02,1.67e-15,4.36e-01,0.00e+00,3.02e-02,5.66e-02,0.00e+00
20240421062430-20240421194635,20240413000000-20240416000000,2024-04-21 19:44:35,VALCCG:D09_L08:PRES,3.51e-01,1.08e-01,1.05e+03,1.012e+00,1.01e+00,4.17e-01,1.01e+00,7.10e-02,5.03e-08,2.07e-08,5.02e-08,2.11e-09,1.01e+00,1.10e-01,4.70e-10,9.44e-08,0.00e+00,7.39e-01,8.46e-02,8.81e-14,3.49e-01,0.00e+00,3.28e-02,7.59e-02,0.00e+00
20240421062430-20240421194635,20240413000000-20240416000000,2024-04-21 19:44:35,VALCCG:D09_L09:PRES,4.15e-01,1.33e-01,1.05e+03,8.008e-01,1.01e+00,4.68e-01,8.01e-01,5.64e-02,4.02e-08,1.87e-08,3.57e-08,1.23e-09,8.01e-01,1.10e-01,4.07e-15,6.14e-12,0.00e+00,6.58e-01,5.97e-02,4.68e-13,3.87e-01,0.00e+00,2.82e-02,5.75e-02,0.00e+00
20240421062430-20240421194635,20240413000000-20240416000000,2024-04-21 19:44:35,VALCCG:D09_L16:PRES,3.83e-01,1.36e-01,1.05e+03,1.022e+00,1.00e+00,5.39e-01,1.02e+00,1.69e-01,1.00e-07,5.39e-08,9.98e-08,1.19e-08,9.37e-01,8.35e-02,1.82e-07,8.44e-02,0.00e+00,5.27e-01,2.38e-03,5.17e-01,7.01e-02,0.00e+00,4.37e-02,2.08e-01,0.00e+00
20240421062430-20240421194635,20240413000000-20240416000000,2024-04-21 19:44:35,VALCCG:D09_L17:PRES,3.41e-01,1.24e-01,1.05e+03,9.970e-01,1.01e+00,4.53e-01,9.97e-01,1.19e-01,8.37e-08,3.76e-08,9.82e-08,8.21e-09,9.44e-01,1.11e-01,3.07e-13,5.32e-02,0.00e+00,6.52e-01,1.24e-01,1.76e-13,4.12e-01,0.00e+00,3.30e-02,7.07e-02,0.00e+00
20240421062430-20240421194635,20240413000000-20240416000000,2024-04-21 19:44:35,VALCCG:D09_L18:PRES,3.39e-01,1.28e-01,1.05e+03,9.702e-01,1.01e+00,4.57e-01,9.70e-01,1.25e-01,6.69e-08,3.04e-08,7.53e-08,7.14e-09,9.25e-01,8.85e-02,3.48e-12,4.55e-02,0.00e+00,6.62e-01,1.01e-01,1.17e-09,4.07e-01,0.00e+00,2.94e-02,6.19e-02,0.00e+00
20240421062430-20240421194635,20240413000000-20240416000000,2024-04-21 19:44:35,VALCCG:D09_L26:PRES,3.85e-01,1.15e-01,1.05e+03,1.010e+00,1.00e+00,4.59e-01,1.01e+00,7.98e-02,4.34e-08,1.99e-08,4.16e-08,1.96e-09,1.01e+00,1.02e-01,4.30e-13,3.70e-03,0.00e+00,6.76e-01,9.10e-02,4.59e-07,4.03e-01,0.00e+00,3.41e-02,7.99e-02,0.00e+00
20240421062430-20240421194635,20240413000000-20240416000000,2024-04-21 19:44:35,VALCCG:D10_L10:PRES,4.86e-01,1.30e-01,1.05e+03,9.599e-01,1.00e+00,5.92e-01,9.60e-01,1.18e-01,9.58e-08,5.65e-08,5.66e-08,4.73e-09,9.60e-01,5.97e-02,2.34e-12,1.83e-11,0.00e+00,4.17e-01,4.86e-02,8.15e-02,5.26e-01,0.00e+00,2.46e-02,5.68e-02,0.00e+00
20240421194700-20240421212745,20240413000000-20240416000000,2024-04-21 21:25:45,VALCCG:D02_L10:PRES,3.69e-01,1.34e-01,1.05e+03,9.942e-01,9.74e-01,4.52e-01,9.94e-01,9.44e-02,6.45e-08,2.99e-08,5.39e-08,2.71e-09,9.84e-01,9.54e-02,1.01e-12,9.80e-03,0.00e+00,4.35e-01,2.19e-03,6.89e-01,4.25e-02,0.00e+00,1.04e-01,3.16e-01,0.00e+00
20240421194700-20240421212745,20240413000000-20240416000000,2024-04-21 21:25:45,VALCCG:D02_L11:PRES,3.71e-01,1.25e-01,1.05e+03,7.493e-01,9.52e-01,4.17e-01,7.49e-01,4.89e-02,4.82e-08,2.11e-08,3.40e-08,9.33e-10,7.49e-01,1.30e-01,9.55e-13,7.79e-11,0.00e+00,7.43e-01,1.01e-01,3.05e-09,3.53e-01,0.00e+00,3.81e-02,1.44e-01,0.00e+00
20240421194700-20240421212745,20240413000000-20240416000000,2024-04-21 21:25:45,VALCCG:D02_L15:PRES,3.94e-01,1.31e-01,1.05e+03,6.826e-01,9.84e-01,4.46e-01,6.83e-01,5.39e-02,5.65e-08,2.57e-08,5.44e-08,1.58e-09,6.83e-01,1.05e-01,4.32e-10,3.78e-09,0.00e+00,6.86e-01,8.64e-02,4.10e-10,3.81e-01,0.00e+00,3.40e-02,1.00e-01,0.00e+00
20240421194700-20240421212745,20240413000000-20240416000000,2024-04-21 21:25:45,VALCCG:D02_L16:PRES,5.03e-01,1.33e-01,1.05e+03,8.560e-01,9.83e-01,5.70e-01,8.56e-01,7.09e-02,5.11e-08,2.96e-08,3.45e-08,1.39e-09,8.56e-01,9.93e-02,2.31e-08,7.42e-16,0.00e+00,5.44e-01,7.52e-02,2.22e-14,5.11e-01,0.00e+00,3.13e-02,7.21e-02,0.00e+00
20240421194700-20240421212745,20240413000000-20240416000000,2024-04-21 21:25:45,VALCCG:D02_L20:PRES,5.18e-01,2.64e-01,1.05e+03,9.295e-01,9.86e-01,7.55e-01,9.30e-01,2.50e-01,5.22e-08,3.99e-08,3.59e-08,6.81e-09,7.85e-01,5.89e-02,1.12e-11,1.45e-01,0.00e+00,8.17e-01,1.56e-03,2.31e-01,5.27e-03,0.00e+00,3.39e-02,1.15e-01,0.00e+00
20240421194700-20240421212745,20240413000000-20240416000000,2024-04-21 21:25:45,VALCCG:D02_L21:PRES,2.77e-01,1.00e-02,1.05e+03,3.342e-12,9.58e-01,8.28e-02,3.34e-12,1.21e-13,1.38e-08,1.19e-09,0.00e+00,0.00e+00,2.14e-12,2.75e+01,1.17e-12,3.51e-14,0.00e+00,1.23e+00,1.08e-01,2.76e-15,5.21e-12,0.00e+00,1.12e-01,4.35e-01,0.00e+00
20240421194700-20240421212745,20240413000000-20240416000000,2024-04-21 21:25:45,VALCCG:D02_L22:PRES,2.80e-01,1.00e-02,1.05e+03,3.342e-12,9.65e-01,8.38e-02,3.34e-12,1.21e-13,1.40e-08,1.22e-09,0.00e+00,0.00e+00,2.14e-12,2.75e+01,1.17e-12,3.51e-14,0.00e+00,1.24e+00,1.08e-01,2.22e-15,3.93e-12,0.00e+00,1.14e-01,4.34e-01,0.00e+00
20240421194700-20240421212745,20240413000000-20240416000000,2024-04-21 21:25:45,VALCCG:D02_L23:PRES,4.25e-01,1.75e-01,1.05e+03,8.983e-01,9.93e-01,6.07e-01,8.98e-01,1.97e-01,6.82e-08,4.16e-08,4.67e-08,6.70e-09,8.59e-01,4.22e-02,1.10e-13,3.90e-02,0.00e+00,4.67e-01,5.98e-02,1.36e-04,5.45e-01,0.00e+00,3.12e-02,6.28e-02,0.00e+00
20240421194700-20240421212745,20240413000000-20240416000000,2024-04-21 21:25:45,VALCCG:D03_L02:PRES,4.06e-01,1.16e-01,1.05e+03,9.768e-01,9.92e-01,4.97e-01,9.77e-01,1.01e-01,6.86e-08,3.43e-08,5.77e-08,3.57e-09,9.70e-01,8.35e-02,3.35e-10,6.79e-03,0.00e+00,6.02e-01,1.03e-01,7.00e-06,4.49e-01,0.00e+00,2.63e-02,6.65e-02,0.00e+00
20240421194700-20240421212745,20240413000000-20240416000000,2024-04-21 21:25:45,VALCCG:D03_L03:PRES,5.20e-01,1.27e-01,1.05e+03,6.715e-01,9.87e-01,5.67e-01,6.72e-01,4.81e-02,5.12e-08,2.94e-08,3.16e-08,9.35e-10,6.71e-01,1.17e-01,1.43e-09,1.50e-09,0.00e+00,6.15e-01,2.24e-03,4.79e-01,1.23e-02,0.00e+00,5.29e-02,2.11e-01,0.00e+00
20240421194700-20240421212745,20240413000000-20240416000000,2024-04-21 21:25:45,VALCCG:D03_L04:PRES,2.55e-01,1.00e-02,1.05e+03,3.342e-12,9.85e-01,8.01e-02,3.34e-12,1.21e-13,2.56e-08,2.08e-09,0.00e+00,0.00e+00,2.14e-12,2.75e+01,1.17e-12,3.51e-14,0.00e+00,1.20e+00,1.11e-01,2.60e-08,3.63e-12,0.00e+00,7.38e-02,2.52e-01,0.00e+00
20240421194700-20240421212745,20240413000000-20240416000000,2024-04-21 21:25:45,VALCCG:D03_L05:PRES,4.29e-01,1.19e-01,1.05e+03,8.958e-01,9.89e-01,4.37e-01,4.68e-01,2.28e-02,3.82e-08,1.69e-08,2.45e-08,4.42e-10,3.73e-12,2.75e+01,4.67e-01,1.28e-03,0.00e+00,6.90e-01,7.63e-02,2.95e-15,3.65e-01,0.00e+00,2.88e-02,6.64e-02,0.00e+00
20240421194700-20240421212745,20240413000000-20240416000000,2024-04-21 21:25:45,VALCCG:D03_L07:PRES,4.82e-01,1.26e-01,1.05e+03,7.030e-01,9.86e-01,5.29e-01,7.03e-01,4.81e-02,4.93e-08,2.65e-08,3.29e-08,9.52e-10,7.03e-01,1.23e-01,5.02e-12,1.60e-10,0.00e+00,5.69e-01,9.32e-02,3.64e-11,4.80e-01,0.00e+00,2.23e-02,6.23e-02,0.00e+00
20240421194700-20240421212745,20240413000000-20240416000000,2024-04-21 21:25:45,VALCCG:D03_L08:PRES,4.90e-01,1.24e-01,1.05e+03,8.863e-01,9.90e-01,5.51e-01,8.86e-01,6.48e-02,4.91e-08,2.73e-08,3.39e-08,1.26e-09,8.86e-01,1.14e-01,4.52e-16,1.70e-10,0.00e+00,5.39e-01,9.20e-02,4.29e-15,5.03e-01,0.00e+00,2.18e-02,5.86e-02,0.00e+00
20240421194700-20240421212745,20240413000000-20240416000000,2024-04-21 21:25:45,VALCCG:D03_L09:PRES,5.71e-01,6.92e-02,1.05e+03,9.390e-01,9.95e-01,5.73e-01,2.11e-01,9.70e-03,3.14e-08,1.81e-08,1.32e-08,7.08e-11,7.87e-14,2.75e+01,2.11e-01,3.22e-10,0.00e+00,6.28e-01,2.51e-03,4.72e-01,1.67e-02,0.00e+00,5.57e-02,2.07e-01,0.00e+00
20240421194700-20240421212745,20240413000000-20240416000000,2024-04-21 21:25:45,VALCCG:D03_L11:PRES,4.25e-01,1.10e-01,1.05e+03,9.921e-01,9.94e-01,5.02e-01,9.92e-01,8.68e-02,6.73e-08,3.40e-08,5.61e-08,2.96e-09,9.92e-01,9.35e-02,1.17e-13,1.46e-11,0.00e+00,6.00e-01,1.08e-01,3.92e-15,4.56e-01,0.00e+00,2.38e-02,6.43e-02,0.00e+00
20240421194700-20240421212745,20240413000000-20240416000000,2024-04-21 21:25:45,VALCCG:D03_L11A:PRES,4.54e-01,1.94e-01,1.05e+03,7.518e-01,9.96e-01,5.94e-01,7.52e-01,1.42e-01,5.82e-08,3.47e-08,5.18e-08,5.61e-09,6.71e-01,8.95e-02,1.18e-07,8.09e-02,0.00e+00,6.54e-01,2.32e-03,4.43e-01,9.64e-03,0.00e+00,4.76e-02,1.95e-01,0.00e+00
20240421194700-20240421212745,20240413000000-20240416000000,2024-04-21 21:25:45,VALCCG:D03_L15:PRES,5.28e-01,1.19e-01,1.05e+03,6.788e-01,9.91e-01,5.58e-01,4.84e-01,3.19e-02,4.31e-08,2.43e-08,2.65e-08,5.58e-10,4.84e-01,1.29e-01,7.63e-10,9.30e-11,0.00e+00,5.41e-01,7.95e-02,2.11e-17,5.03e-01,0.00e+00,2.27e-02,5.32e-02,0.00e+00
20240421194700-20240421212745,20240413000000-20240416000000,2024-04-21 21:25:45,VALCCG:D03_L16:PRES,5.21e-01,1.26e-01,1.05e+03,9.272e-01,9.99e-01,5.90e-01,9.27e-01,7.63e-02,5.82e-08,3.44e-08,4.37e-08,2.12e-09,9.26e-01,1.02e-01,3.36e-11,1.10e-03,0.00e+00,6.49e-01,2.34e-03,4.47e-01,1.10e-02,0.00e+00,4.64e-02,1.92e-01,0.00e+00
20240421194700-20240421212745,20240413000000-20240416000000,2024-04-21 21:25:45,VALCCG:D03_L19:PRES,5.11e-01,1.02e-01,1.05e+03,9.379e-01,9.87e-01,5.18e-01,3.51e-01,1.61e-02,3.16e-08,1.66e-08,1.70e-08,2.03e-10,1.04e-10,2.75e+01,3.51e-01,2.23e-11,0.00e+00,6.01e-01,8.46e-02,2.84e-11,4.61e-01,0.00e+00,2.65e-02,7.50e-02,0.00e+00
20240421194700-20240421212745,20240413000000-20240416000000,2024-04-21 21:25:45,VALCCG:D03_L25:PRES,3.28e-01,1.02e-01,1.05e+03,9.617e-01,9.85e-01,3.95e-01,9.62e-01,7.16e-02,5.83e-08,2.34e-08,5.72e-08,2.24e-09,9.62e-01,1.12e-01,9.03e-09,6.93e-13,0.00e+00,7.11e-01,9.33e-02,1.66e-13,3.34e-01,0.00e+00,3.33e-02,7.96e-02,0.00e+00
20240421194700-20240421212745,20240413000000-20240416000000,2024-04-21 21:25:45,VALCCG:D03_L26:PRES,3.77e-01,1.23e-01,1.05e+03,6.381e-01,9.81e-01,4.02e-01,6.22e-01,4.07e-02,3.84e-08,1.57e-08,3.27e-08,7.96e-10,6.22e-01,1.30e-01,3.03e-08,2.84e-12,0.00e+00,7.17e-01,6.36e-02,8.23e-14,3.11e-01,0.00e+00,8.55e-02,3.12e-01,0.00e+00
20240421194700-20240421212745,20240413000000-20240416000000,2024-04-21 21:25:45,VALCCG:D04_L09B:PRES,4.27e-01,1.54e-01,1.05e+03,8.789e-01,1.00e+00,6.28e-01,8.79e-01,2.16e-01,1.06e-07,6.65e-08,6.41e-08,9.36e-09,8.79e-01,3.08e-02,5.24e-05,7.90e-08,0.00e+00,4.27e-01,3.36e-02,7.13e-02,5.27e-01,0.00e+00,2.05e-02,6.19e-02,0.00e+00
20240421194700-20240421212745,20240413000000-20240416000000,2024-04-21 21:25:45,VALCCG:D04_L09C:PRES,4.38e-01,1.35e-01,1.05e+03,8.425e-01,1.01e+00,5.05e-01,8.43e-01,6.99e-02,5.49e-08,2.75e-08,3.47e-08,1.40e-09,8.43e-01,9.92e-02,5.38e-16,1.11e-09,0.00e+00,6.37e-01,5.30e-02,3.25e-14,4.10e-01,0.00e+00,2.81e-02,6.59e-02,0.00e+00
20240421194700-20240421212745,20240413000000-20240416000000,2024-04-21 21:25:45,VALCCG:D04_L10:PRES,4.53e-01,1.40e-01,1.05e+03,8.439e-01,9.84e-01,5.27e-01,8.44e-01,7.66e-02,4.22e-08,2.26e-08,3.83e-08,1.71e-09,8.44e-01,8.98e-02,4.82e-16,8.23e-10,0.00e+00,6.12e-01,6.39e-02,6.82e-14,4.51e-01,0.00e+00,2.64e-02,7.93e-02,0.00e+00
20240421194700-20240421212745,20240413000000-20240416000000,2024-04-21 21:25:45,VALCCG:D06_L09:PRES,6.02e-01,8.17e-02,1.05e+03,1.009e+00,1.05e+00,6.01e-01,2.19e-01,1.01e-02,2.80e-08,1.61e-08,1.73e-08,1.51e-10,6.15e-13,2.75e+01,2.19e-01,1.55e-11,0.00e+00,5.66e-01,5.80e-02,8.85e-17,5.24e-01,0.00e+00,2.83e-02,8.16e-02,0.00e+00
20240421194700-20240421212745,20240413000000-20240416000000,2024-04-21 21:25:45,VALCCG:D06_L10:PRES,4.81e-01,1.88e-01,1.05e+03,9.489e-01,1.02e+00,6.55e-01,9.49e-01,1.84e-01,6.46e-08,4.15e-08,5.38e-08,6.92e-09,8.70e-01,6.56e-02,4.24e-14,7.86e-02,0.00e+00,3.97e-01,5.10e-02,4.74e-02,5.92e-01,0.00e+00,2.48e-02,5.74e-02,0.00e+00
20240421194700-20240421212745,20240413000000-20240416000000,2024-04-21 21:25:45,VALCCG:D06_L17:PRES,4.94e-01,1.24e-01,1.05e+03,9.686e-01,1.01e+00,5.82e-01,9.69e-01,9.64e-02,6.43e-08,3.70e-08,6.01e-08,2.93e-09,9.62e-01,8.72e-02,8.38e-09,6.65e-03,0.00e+00,6.43e-01,2.43e-03,4.84e-01,8.87e-03,0.00e+00,5.43e-02,2.15e-01,0.00e+00
20240421194700-20240421212745,20240413000000-20240416000000,2024-04-21 21:25:45,VALCCG:D06_L18:PRES,4.56e-01,1.15e-01,1.05e+03,1.043e+00,1.02e+00,5.40e-01,1.04e+00,9.35e-02,6.34e-08,3.34e-08,5.23e-08,2.97e-09,1.04e+00,9.11e-02,9.55e-10,5.99e-11,0.00e+00,5.91e-01,9.22e-02,2.32e-14,4.87e-01,0.00e+00,2.47e-02,5.50e-02,0.00e+00
20240421194700-20240421212745,20240413000000-20240416000000,2024-04-21 21:25:45,VALCCG:D06_L19:PRES,4.98e-01,1.02e-01,1.05e+03,1.012e+00,1.03e+00,4.32e-01,3.46e-01,1.59e-02,2.65e-08,1.11e-08,1.65e-08,1.82e-10,2.15e-13,2.75e+01,3.46e-01,6.94e-12,0.00e+00,9.60e-01,1.42e-02,8.95e-02,4.86e-09,0.00e+00,1.48e-01,2.83e-01,0.00e+00
20240421194700-20240421212745,20240413000000-20240416000000,2024-04-21 21:25:45,VALCCG:D06_L20:PRES,4.05e-01,1.10e-01,1.05e+03,1.037e+00,1.00e+00,4.88e-01,1.04e+00,9.13e-02,7.41e-08,3.61e-08,5.96e-08,3.08e-09,1.03e+00,9.54e-02,1.34e-14,2.39e-03,0.00e+00,6.25e-01,8.54e-02,9.95e-10,4.28e-01,0.00e+00,2.84e-02,6.39e-02,0.00e+00
20240421194700-20240421212745,20240413000000-20240416000000,2024-04-21 21:25:45,VALCCG:D06_L21:PRES,5.53e-01,1.16e-01,1.05e+03,9.766e-01,1.00e+00,5.65e-01,4.13e-01,1.96e-02,3.91e-08,2.20e-08,2.06e-08,3.05e-10,5.25e-10,2.75e+01,4.12e-01,6.66e-04,0.00e+00,5.44e-01,7.02e-02,3.46e-14,5.03e-01,0.00e+00,2.24e-02,4.97e-02,0.00e+00
20240421194700-20240421212745,20240413000000-20240416000000,2024-04-21 21:25:45,VALCCG:D06_L22:PRES,2.70e-01,1.00e-02,1.05e+03,3.342e-12,1.03e+00,8.00e-02,3.34e-12,1.21e-13,1.89e-08,1.46e-09,0.00e+00,0.00e+00,2.14e-12,2.75e+01,1.17e-12,3.51e-14,0.00e+00,1.22e+00,1.15e-01,2.73e-14,5.39e-12,0.00e+00,9.28e-02,3.07e-01,0.00e+00
20240421194700-20240421212745,20240413000000-20240416000000,2024-04-21 21:25:45,VALCCG:D06_L23:PRES,4.35e-01,1.68e-01,1.05e+03,9.419e-01,1.01e+00,5.99e-01,9.42e-01,1.76e-01,8.23e-08,4.86e-08,6.29e-08,7.81e-09,8.66e-01,6.92e-02,7.58e-13,7.56e-02,0.00e+00,6.57e-01,2.09e-03,4.64e-01,3.49e-03,0.00e+00,4.69e-02,1.97e-01,0.00e+00
20240421194700-20240421212745,20240413000000-20240416000000,2024-04-21 21:25:45,VALCCG:D06_L25:PRES,3.46e-01,1.48e-01,1.05e+03,2.083e+00,1.03e+00,3.92e-01,7.49e-01,4.91e-02,4.73e-08,1.80e-08,8.53e-08,1.08e-09,7.49e-01,1.29e-01,6.62e-12,6.75e-11,0.00e+00,8.15e-01,1.06e-01,3.67e-12,3.31e-01,0.00e+00,3.56e-02,1.15e-01,0.00e+00
20240421194700-20240421212745,20240413000000-20240416000000,2024-04-21 21:25:45,VALCCG:D06_L26:PRES,4.91e-01,1.37e-01,1.05e+03,9.562e-01,1.03e+00,5.66e-01,9.56e-01,8.14e-02,5.38e-08,2.96e-08,4.72e-08,1.67e-09,9.56e-01,9.63e-02,6.75e-11,4.46e-12,0.00e+00,6.22e-01,2.47e-03,5.34e-01,1.07e-02,0.00e+00,6.10e-02,2.37e-01,0.00e+00
20240421194700-20240421212745,20240413000000-20240416000000,2024-04-21 21:25:45,VALCCG:D07_L16:PRES,4.42e-01,1.41e-01,1.05e+03,8.028e-01,9.98e-01,4.73e-01,5.79e-01,4.40e-02,3.06e-08,1.45e-08,2.35e-08,7.15e-10,5.79e-01,1.09e-01,9.72e-08,4.16e-13,0.00e+00,6.60e-01,6.51e-02,6.31e-09,3.92e-01,0.00e+00,9.35e-02,3.94e-01,0.00e+00
20240421194700-20240421212745,20240413000000-20240416000000,2024-04-21 21:25:45,VALCCG:D07_L23:PRES,4.29e-01,1.42e-01,1.05e+03,8.057e-01,1.01e+00,4.76e-01,5.63e-01,4.92e-02,5.11e-08,2.42e-08,5.07e-08,1.54e-09,5.63e-01,9.38e-02,5.49e-08,1.42e-08,0.00e+00,6.73e-01,9.11e-02,1.66e-15,4.15e-01,0.00e+00,3.82e-02,8.67e-02,0.00e+00
