Date_Range_DIF,Date_Range_STD,Abort_Timing,Record Name,RMSE_cal,RMSE_std,Beam_Max,MaxRSE_std,Max_Pre,Avg_Pre,Max_Cal,Avg_Cal,Max_Raw_Pre,Avg_Raw_Pre,Max_STD_Raw_Pre,Avg_STD_Raw_Pre,W0_std,W1_std,W2_std,W3_std,W4_std,W0_dif,W1_dif,W2_dif,W3_dif,W4_dif,RMSE_dif,MaxRSE_dif,Cause_no
20240427165600-20240427225349,20240419000000-20240422000000,2024-04-27 22:51:49,VALCCG:D08_L0X:PRES,6.99e-01,3.38e-02,1.15e+03,3.339e-01,1.32e+00,1.05e+00,9.48e-01,3.54e-01,4.93e-07,3.95e-07,1.14e-06,3.52e-07,2.20e-01,4.22e-04,6.00e-01,1.28e-01,0.00e+00,1.03e+00,6.64e-04,2.23e-01,9.17e-02,0.00e+00,1.28e-02,6.93e-02,0.00e+00
20240427165400-20240428022358,20240420000000-20240423000000,2024-04-28 02:21:58,VALCCG:D10_L05:PRES,7.40e-01,5.54e-02,1.15e+03,1.380e+00,5.05e+00,6.25e-01,1.08e+00,5.14e-01,8.75e-07,1.08e-07,6.19e-07,1.14e-07,3.85e-01,1.87e-02,3.54e-01,3.40e-01,0.00e+00,5.25e+00,3.66e-01,1.51e-12,4.56e-01,0.00e+00,2.92e-01,1.59e+00,0.00e+00
20240427165400-20240428022358,20240420000000-20240423000000,2024-04-28 02:21:58,VALCCG:D10_L06:PRES,8.53e-01,8.77e-02,1.15e+03,1.731e+00,7.01e+00,6.51e-01,1.13e+00,5.12e-01,1.61e-06,1.49e-07,9.46e-07,1.63e-07,3.79e-01,1.84e-02,4.19e-01,3.36e-01,0.00e+00,6.66e+00,5.35e-01,1.26e-09,4.81e-01,0.00e+00,2.12e-01,6.07e-01,0.00e+00
20240428073030-20240428085624,20240420000000-20240423000000,2024-04-28 08:54:24,VALCCG:D04_L08:PRES,4.43e-01,3.10e-02,1.15e+03,3.206e-01,3.37e+00,6.02e-01,1.04e+00,5.29e-01,1.27e-06,2.28e-07,4.72e-07,1.88e-07,3.64e-01,1.91e-02,3.07e-01,3.71e-01,0.00e+00,3.21e+00,3.14e-01,3.66e-13,4.90e-01,0.00e+00,2.10e-01,1.04e+00,0.00e+00
20240428151800-20240428162028,20240420000000-20240423000000,2024-04-28 16:18:28,VALCCG:D10_L02:PRES,5.74e-01,6.69e-02,1.15e+03,1.549e+00,4.22e+00,5.50e-01,1.05e+00,5.03e-01,1.38e-06,1.80e-07,9.08e-07,1.52e-07,3.77e-01,1.91e-02,3.34e-01,3.36e-01,0.00e+00,4.19e+00,3.44e-01,1.05e-11,4.10e-01,0.00e+00,2.30e-01,1.15e+00,0.00e+00
20240428162030-20240428185817,20240420000000-20240423000000,2024-04-28 18:56:17,VALCCG:D06_L03:PRES,4.93e-01,6.82e-02,1.15e+03,2.505e-01,3.87e+00,7.08e-01,1.10e+00,5.77e-01,1.23e-06,2.24e-07,4.47e-07,1.30e-07,5.65e-01,1.79e-03,4.85e-01,5.07e-02,0.00e+00,1.87e+00,8.40e-02,7.40e-12,5.25e-01,0.00e+00,3.35e-01,2.01e+00,0.00e+00
20240429071800-20240429080606,20240421000000-20240424000000,2024-04-29 08:04:06,VALCCG:D10_L08:PRES,4.73e+00,1.33e-01,1.15e+03,1.885e+00,3.41e+01,2.43e+00,1.22e+00,5.45e-01,1.54e-05,1.10e-06,1.17e-05,3.10e-07,3.70e-01,2.27e-02,4.37e-01,4.13e-01,0.00e+00,1.11e+01,1.92e-01,2.24e+01,9.55e-01,0.00e+00,3.72e-01,1.64e+00,0.00e+00
20240429080630-20240429092410,20240421000000-20240424000000,2024-04-29 09:22:10,VALCCG:D04_L06:PRES,5.06e-01,5.12e-02,1.15e+03,6.101e-01,3.82e+00,6.12e-01,1.06e+00,5.09e-01,9.87e-07,1.58e-07,3.47e-07,1.29e-07,3.86e-01,2.51e-02,2.89e-01,3.87e-01,0.00e+00,2.27e+00,1.28e-01,6.62e-05,4.68e-01,0.00e+00,3.92e-01,1.72e+00,0.00e+00
20240429105300-20240429165052,20240421000000-20240424000000,2024-04-29 16:48:52,VALCCG:D01_L02:PRES,4.18e-01,5.22e-02,1.15e+03,3.835e-01,1.32e+00,7.07e-01,1.04e+00,2.97e-01,4.18e-07,2.23e-07,8.81e-07,2.04e-07,2.88e-01,3.15e-03,6.76e-01,7.44e-02,0.00e+00,4.45e-01,1.30e-02,1.10e-15,5.67e-01,0.00e+00,4.64e-02,3.35e-01,0.00e+00
20240429105300-20240429165052,20240421000000-20240424000000,2024-04-29 16:48:52,VALCCG:D08_L16X:PRES,6.27e-01,4.62e-02,1.15e+03,3.312e-01,1.21e+00,9.61e-01,9.88e-01,3.41e-01,2.89e-07,2.29e-07,7.54e-07,2.26e-07,2.12e-01,4.29e-14,6.66e-01,1.10e-01,0.00e+00,1.00e+00,6.77e-04,6.16e-08,3.72e-02,0.00e+00,3.66e-02,2.65e-01,0.00e+00
20240429105300-20240429165052,20240421000000-20240424000000,2024-04-29 16:48:52,VALCCG:D08_L0X:PRES,6.72e-01,5.11e-02,1.15e+03,3.033e-01,1.30e+00,1.05e+00,9.60e-01,3.81e-01,4.84e-07,3.90e-07,1.19e-06,3.84e-07,2.56e-01,2.12e-04,5.90e-01,1.15e-01,0.00e+00,1.05e+00,7.56e-04,8.08e-02,8.30e-02,0.00e+00,2.46e-02,1.48e-01,0.00e+00
20240429105100-20240429174549,20240421000000-20240424000000,2024-04-29 17:43:49,VALCCG:D04_L08:PRES,3.07e-01,3.26e-02,1.15e+03,3.099e-01,2.87e+00,5.71e-01,1.04e+00,5.28e-01,1.07e-06,2.12e-07,4.40e-07,1.76e-07,3.71e-01,2.05e-02,2.89e-01,3.82e-01,0.00e+00,1.52e+00,1.05e-01,7.74e-13,4.48e-01,0.00e+00,2.36e-01,1.19e+00,0.00e+00
20240429202800-20240429222317,20240421000000-20240424000000,2024-04-29 22:21:17,VALCCG:D10_L03:PRES,1.63e+00,2.36e-01,9.01e+02,5.348e+00,1.30e+01,9.96e-01,1.62e+00,5.19e-01,3.46e-06,2.64e-07,1.94e-06,1.59e-07,5.66e-01,4.17e-03,1.02e+00,3.52e-02,0.00e+00,1.21e+01,4.48e-01,6.02e-01,6.58e-01,0.00e+00,3.54e-01,1.39e+00,0.00e+00
20240430015030-20240430074822,20240422000000-20240425000000,2024-04-30 07:46:22,VALCCG:D08_L0X:PRES,6.09e-01,5.88e-02,9.01e+02,3.071e-01,1.21e+00,9.91e-01,9.51e-01,3.85e-01,4.52e-07,3.71e-07,1.19e-06,3.74e-07,2.53e-01,3.49e-09,5.82e-01,1.16e-01,0.00e+00,1.03e+00,6.23e-04,9.34e-04,3.04e-02,0.00e+00,2.22e-02,1.45e-01,0.00e+00
20240430091100-20240430100628,20240422000000-20240425000000,2024-04-30 10:04:28,VALCCG:D10_L05:PRES,9.73e-01,7.02e-02,1.25e+03,1.367e+00,8.05e+00,7.24e-01,1.09e+00,4.88e-01,2.13e-06,1.91e-07,6.19e-07,9.34e-08,4.17e-01,2.40e-02,3.42e-01,3.32e-01,0.00e+00,6.08e+00,6.35e-01,1.55e+00,5.05e-01,0.00e+00,2.46e-01,8.33e-01,0.00e+00
20240430100630-20240430113718,20240422000000-20240425000000,2024-04-30 11:35:18,VALCCG:D11_L19:PRES,8.85e-01,4.94e-02,1.30e+03,1.364e-01,5.98e+00,9.31e-01,1.05e+00,7.85e-01,1.02e-06,1.59e-07,1.66e-07,8.86e-08,7.76e-01,8.22e-04,2.41e-01,3.78e-02,0.00e+00,3.44e+00,1.44e-01,6.36e-13,7.20e-01,0.00e+00,6.52e-01,2.85e+00,0.00e+00
20240430100630-20240430113718,20240422000000-20240425000000,2024-04-30 11:35:18,VALCCG:D11_L20:PRES,1.00e+01,1.69e-01,1.30e+03,7.266e-01,7.28e+01,3.39e+00,5.05e-01,5.36e-02,1.86e-06,8.69e-08,2.14e-08,8.82e-10,4.96e-01,9.38e-02,1.61e-14,8.93e-03,0.00e+00,3.81e+01,1.66e-01,2.07e-13,1.31e+00,0.00e+00,6.93e+00,4.41e+01,0.00e+00
20240430100630-20240430142508,20240422000000-20240425000000,2024-04-30 14:23:08,VALCCG:D11_L19:PRES,8.85e-01,4.94e-02,1.30e+03,1.364e-01,5.98e+00,9.31e-01,1.05e+00,7.85e-01,1.02e-06,1.59e-07,1.66e-07,8.86e-08,7.76e-01,8.22e-04,2.41e-01,3.78e-02,0.00e+00,3.44e+00,1.44e-01,6.36e-13,7.20e-01,0.00e+00,6.52e-01,2.85e+00,0.00e+00
20240430100630-20240430142508,20240422000000-20240425000000,2024-04-30 14:23:08,VALCCG:D11_L20:PRES,1.00e+01,1.69e-01,1.30e+03,7.266e-01,7.28e+01,3.39e+00,5.05e-01,5.36e-02,1.86e-06,8.69e-08,2.14e-08,8.82e-10,4.96e-01,9.38e-02,1.61e-14,8.93e-03,0.00e+00,3.81e+01,1.66e-01,2.07e-13,1.31e+00,0.00e+00,6.93e+00,4.41e+01,0.00e+00
20240430100630-20240430152502,20240422000000-20240425000000,2024-04-30 15:23:02,VALCCG:D11_L19:PRES,8.85e-01,4.94e-02,1.30e+03,1.364e-01,5.98e+00,9.31e-01,1.05e+00,7.85e-01,1.02e-06,1.59e-07,1.66e-07,8.86e-08,7.76e-01,8.22e-04,2.41e-01,3.78e-02,0.00e+00,3.44e+00,1.44e-01,6.36e-13,7.20e-01,0.00e+00,6.52e-01,2.85e+00,0.00e+00
20240430100630-20240430152502,20240422000000-20240425000000,2024-04-30 15:23:02,VALCCG:D11_L20:PRES,1.00e+01,1.69e-01,1.30e+03,7.266e-01,7.28e+01,3.39e+00,5.05e-01,5.36e-02,1.86e-06,8.69e-08,2.14e-08,8.82e-10,4.96e-01,9.38e-02,1.61e-14,8.93e-03,0.00e+00,3.81e+01,1.66e-01,2.07e-13,1.31e+00,0.00e+00,6.93e+00,4.41e+01,0.00e+00
20240430100630-20240430174519,20240422000000-20240425000000,2024-04-30 17:43:19,VALCCG:D11_L19:PRES,8.85e-01,4.94e-02,1.30e+03,1.364e-01,5.98e+00,9.31e-01,1.05e+00,7.85e-01,1.02e-06,1.59e-07,1.66e-07,8.86e-08,7.76e-01,8.22e-04,2.41e-01,3.78e-02,0.00e+00,3.44e+00,1.44e-01,6.36e-13,7.20e-01,0.00e+00,6.52e-01,2.85e+00,0.00e+00
20240430100630-20240430174519,20240422000000-20240425000000,2024-04-30 17:43:19,VALCCG:D11_L20:PRES,1.00e+01,1.69e-01,1.30e+03,7.266e-01,7.28e+01,3.39e+00,5.05e-01,5.36e-02,1.86e-06,8.69e-08,2.14e-08,8.82e-10,4.96e-01,9.38e-02,1.61e-14,8.93e-03,0.00e+00,3.81e+01,1.66e-01,2.07e-13,1.31e+00,0.00e+00,6.93e+00,4.41e+01,0.00e+00
20240430181830-20240430185904,20240422000000-20240425000000,2024-04-30 18:57:04,VALCCG:D10_L17:PRES,2.85e-01,5.20e-02,5.06e+01,1.211e-01,2.10e+00,1.04e+00,1.02e+00,8.42e-01,2.74e-07,1.36e-07,2.18e-07,1.56e-07,8.26e-01,3.29e-04,1.69e-01,2.60e-02,0.00e+00,1.03e+00,4.03e-16,1.05e-12,1.49e-02,0.00e+00,2.00e-01,1.06e+00,0.00e+00
20240430200330-20240430213829,20240422000000-20240425000000,2024-04-30 21:36:29,VALCCG:D01_L01A:PRES,3.06e-01,3.80e-02,5.10e+01,1.615e-01,1.34e+00,8.60e-01,9.84e-01,5.75e-01,1.41e-07,9.05e-08,3.72e-06,1.13e-06,6.07e-01,3.02e-03,3.12e-01,6.51e-02,0.00e+00,8.74e-01,9.40e-04,1.32e-01,3.48e-02,0.00e+00,1.04e-01,4.91e-01,0.00e+00
20240430200330-20240430213829,20240422000000-20240425000000,2024-04-30 21:36:29,VALCCG:D05_L22A:PRES,3.62e-01,8.86e-02,5.10e+01,2.085e-01,1.65e+00,9.63e-01,1.08e+00,6.38e-01,2.21e-07,1.29e-07,1.34e-06,4.72e-07,7.02e-01,2.19e-03,3.66e-01,1.65e-02,0.00e+00,1.00e+00,6.86e-04,2.64e-08,5.57e-03,0.00e+00,1.45e-01,6.76e-01,0.00e+00
20240430200330-20240430213829,20240422000000-20240425000000,2024-04-30 21:36:29,VALCCG:D05_L23:PRES,5.30e-01,1.01e-01,5.10e+01,6.405e-01,2.04e+00,1.04e+00,1.04e+00,5.67e-01,1.58e-07,8.03e-08,8.17e-07,2.14e-07,5.69e-01,1.28e-03,4.43e-01,2.54e-02,0.00e+00,1.04e+00,5.86e-04,1.74e-12,3.55e-02,0.00e+00,2.31e-01,9.96e-01,0.00e+00
20240430200330-20240430213829,20240422000000-20240425000000,2024-04-30 21:36:29,VALCCG:D10_L17:PRES,2.78e-01,5.20e-02,5.10e+01,1.211e-01,2.08e+00,1.05e+00,1.02e+00,8.41e-01,2.70e-07,1.36e-07,2.18e-07,1.56e-07,8.26e-01,3.29e-04,1.69e-01,2.60e-02,0.00e+00,1.05e+00,2.40e-16,8.68e-13,3.93e-04,0.00e+00,1.77e-01,1.03e+00,0.00e+00
20240430200330-20240430223702,20240422000000-20240425000000,2024-04-30 22:35:02,VALCCG:D01_L01A:PRES,3.06e-01,3.80e-02,5.10e+01,1.615e-01,1.34e+00,8.60e-01,9.84e-01,5.75e-01,1.41e-07,9.05e-08,3.72e-06,1.13e-06,6.07e-01,3.02e-03,3.12e-01,6.51e-02,0.00e+00,8.74e-01,9.40e-04,1.32e-01,3.48e-02,0.00e+00,1.04e-01,4.91e-01,0.00e+00
20240430200330-20240430223702,20240422000000-20240425000000,2024-04-30 22:35:02,VALCCG:D05_L22A:PRES,3.62e-01,8.86e-02,5.10e+01,2.085e-01,1.65e+00,9.63e-01,1.08e+00,6.38e-01,2.21e-07,1.29e-07,1.34e-06,4.72e-07,7.02e-01,2.19e-03,3.66e-01,1.65e-02,0.00e+00,1.00e+00,6.86e-04,2.64e-08,5.57e-03,0.00e+00,1.45e-01,6.76e-01,0.00e+00
20240430200330-20240430223702,20240422000000-20240425000000,2024-04-30 22:35:02,VALCCG:D05_L23:PRES,5.30e-01,1.01e-01,5.10e+01,6.405e-01,2.04e+00,1.04e+00,1.04e+00,5.67e-01,1.58e-07,8.03e-08,8.17e-07,2.14e-07,5.69e-01,1.28e-03,4.43e-01,2.54e-02,0.00e+00,1.04e+00,5.86e-04,1.74e-12,3.55e-02,0.00e+00,2.31e-01,9.96e-01,0.00e+00
20240430200330-20240430223702,20240422000000-20240425000000,2024-04-30 22:35:02,VALCCG:D10_L17:PRES,2.78e-01,5.20e-02,5.10e+01,1.211e-01,2.08e+00,1.05e+00,1.02e+00,8.41e-01,2.70e-07,1.36e-07,2.18e-07,1.56e-07,8.26e-01,3.29e-04,1.69e-01,2.60e-02,0.00e+00,1.05e+00,2.40e-16,8.68e-13,3.93e-04,0.00e+00,1.77e-01,1.03e+00,0.00e+00
20240501032130-20240501071726,20240423000000-20240426000000,2024-05-01 07:15:26,VALCCG:D10_L05:PRES,1.37e+00,4.15e-02,6.00e+02,3.052e-01,8.47e+00,6.79e-01,1.04e+00,4.66e-01,9.21e-07,7.38e-08,2.95e-07,8.93e-08,4.25e-01,2.02e-02,3.19e-01,2.92e-01,0.00e+00,9.00e+00,2.91e-01,4.93e-08,3.49e-01,0.00e+00,5.19e-01,3.08e+00,0.00e+00
20240501032130-20240501071726,20240423000000-20240426000000,2024-05-01 07:15:26,VALCCG:D10_L06:PRES,1.57e+00,2.20e-01,6.00e+02,7.176e+00,1.20e+01,8.12e-01,1.36e+00,4.85e-01,1.81e-06,1.23e-07,3.37e-06,1.35e-07,4.19e-01,1.71e-02,6.68e-01,2.75e-01,0.00e+00,1.19e+01,4.27e-01,6.63e-09,4.78e-01,0.00e+00,2.85e-01,1.33e+00,0.00e+00
20240501185800-20240501203555,20240423000000-20240426000000,2024-05-01 20:33:55,VALCCG:D10_L02:PRES,8.82e-01,7.77e-02,9.02e+02,2.046e+00,6.55e+00,5.65e-01,1.11e+00,4.67e-01,1.42e-06,1.23e-07,1.01e-06,1.20e-07,3.90e-01,1.89e-02,4.29e-01,2.92e-01,0.00e+00,3.75e+00,1.58e-01,4.53e-13,3.42e-01,0.00e+00,6.69e-01,3.47e+00,0.00e+00
20240501185800-20240501203555,20240423000000-20240426000000,2024-05-01 20:33:55,VALCCG:D10_L03:PRES,9.33e-01,8.60e-02,9.02e+02,1.989e+00,7.56e+00,5.92e-01,1.16e+00,4.83e-01,1.88e-06,1.47e-07,1.06e-06,1.36e-07,3.60e-01,1.52e-02,5.01e-01,2.95e-01,0.00e+00,4.24e+00,1.93e-01,2.50e-08,3.79e-01,0.00e+00,6.96e-01,4.30e+00,0.00e+00
20240501212230-20240502003031,20240424000000-20240427000000,2024-05-02 00:28:31,VALCCG:D10_L03:PRES,6.31e-01,1.07e-01,1.00e+03,2.424e+00,5.61e+00,5.36e-01,1.20e+00,4.54e-01,1.58e-06,1.51e-07,1.16e-06,1.46e-07,3.76e-01,1.75e-02,5.32e-01,2.95e-01,0.00e+00,3.28e+00,1.68e-01,4.38e-08,3.81e-01,0.00e+00,4.63e-01,2.89e+00,0.00e+00
20240501212230-20240502003031,20240424000000-20240427000000,2024-05-02 00:28:31,VALCCG:D10_L04:PRES,5.88e+00,3.77e-02,1.00e+03,1.934e-01,3.66e+01,2.47e+00,1.02e+00,4.65e-01,1.07e-05,7.22e-07,4.31e-07,1.59e-07,3.83e-01,1.61e-02,3.30e-01,3.03e-01,0.00e+00,3.96e+01,2.51e-01,1.42e-13,1.12e+00,0.00e+00,1.12e+00,7.09e+00,0.00e+00
20240501212230-20240502003031,20240424000000-20240427000000,2024-05-02 00:28:31,VALCCG:D10_L05:PRES,9.72e-01,9.82e-02,1.00e+03,3.447e+00,7.76e+00,5.78e-01,1.08e+00,4.44e-01,1.50e-06,1.11e-07,1.06e-06,9.79e-08,4.48e-01,2.22e-02,3.39e-01,2.95e-01,0.00e+00,4.56e+00,1.53e-01,9.75e-13,3.44e-01,0.00e+00,7.13e-01,4.06e+00,0.00e+00
20240502011200-20240502014413,20240424000000-20240427000000,2024-05-02 01:42:13,VALCCG:D10_L02:PRES,1.28e+00,8.95e-02,7.44e+02,2.028e+00,9.59e+00,5.90e-01,1.14e+00,4.49e-01,1.53e-06,9.41e-08,1.01e-06,1.30e-07,4.11e-01,2.09e-02,4.35e-01,2.90e-01,0.00e+00,5.48e+00,1.54e-01,1.82e-15,2.85e-01,0.00e+00,9.53e-01,5.28e+00,0.00e+00
20240502011200-20240502014413,20240424000000-20240427000000,2024-05-02 01:42:13,VALCCG:D10_L03:PRES,1.24e+00,1.07e-01,7.44e+02,2.424e+00,1.03e+01,6.19e-01,1.20e+00,4.65e-01,1.92e-06,1.16e-07,1.16e-06,1.46e-07,3.76e-01,1.75e-02,5.32e-01,2.95e-01,0.00e+00,5.75e+00,1.87e-01,9.52e-14,3.66e-01,0.00e+00,9.03e-01,5.93e+00,0.00e+00
20240502014430-20240502045018,20240424000000-20240427000000,2024-05-02 04:48:18,VALCCG:D10_L03:PRES,6.30e-01,1.07e-01,1.00e+03,2.424e+00,4.92e+00,5.70e-01,1.20e+00,4.71e-01,1.41e-06,1.63e-07,1.16e-06,1.46e-07,3.76e-01,1.75e-02,5.32e-01,2.95e-01,0.00e+00,4.27e+00,2.60e-01,8.89e-12,4.08e-01,0.00e+00,3.28e-01,1.98e+00,0.00e+00
20240502014430-20240502045018,20240424000000-20240427000000,2024-05-02 04:48:18,VALCCG:D10_L04:PRES,6.21e+00,3.77e-02,1.00e+03,1.934e-01,4.33e+01,2.64e+00,1.02e+00,4.81e-01,1.33e-05,8.10e-07,4.31e-07,1.59e-07,3.83e-01,1.61e-02,3.30e-01,3.03e-01,0.00e+00,2.76e+01,3.11e-01,1.53e+01,1.00e+00,0.00e+00,4.92e-01,2.13e+00,0.00e+00
20240502014430-20240502045018,20240424000000-20240427000000,2024-05-02 04:48:18,VALCCG:D10_L05:PRES,1.02e+00,9.82e-02,1.00e+03,3.447e+00,7.91e+00,6.27e-01,1.08e+00,4.61e-01,1.52e-06,1.20e-07,1.06e-06,9.79e-08,4.48e-01,2.22e-02,3.39e-01,2.95e-01,0.00e+00,5.65e+00,2.01e-01,7.29e-13,3.65e-01,0.00e+00,6.04e-01,3.77e+00,0.00e+00
20240502045030-20240502105722,20240424000000-20240427000000,2024-05-02 10:55:22,VALCCG:D10_L07:PRES,3.47e-01,4.94e-02,1.00e+03,1.163e+00,2.66e+00,5.81e-01,1.04e+00,5.00e-01,6.25e-07,1.37e-07,7.46e-07,1.50e-07,4.11e-01,1.76e-02,3.12e-01,3.19e-01,0.00e+00,1.69e+00,1.19e-01,1.21e-12,4.56e-01,0.00e+00,2.53e-01,1.15e+00,0.00e+00
20240502045030-20240502105722,20240424000000-20240427000000,2024-05-02 10:55:22,VALCCG:D10_L08:PRES,4.99e+00,2.72e-02,1.00e+03,1.299e-01,2.69e+01,2.59e+00,1.00e+00,5.64e-01,1.07e-05,1.03e-06,5.17e-07,2.29e-07,4.23e-01,1.58e-02,2.12e-01,3.69e-01,0.00e+00,2.78e+01,1.98e-01,6.16e-14,1.26e+00,0.00e+00,1.09e+00,6.93e+00,0.00e+00
20240502164800-20240502224550,20240424000000-20240427000000,2024-05-02 22:43:50,VALCCG:D08_L16X:PRES,8.24e-01,4.99e-02,1.00e+03,3.639e-01,1.44e+00,1.14e+00,9.75e-01,3.20e-01,2.64e-07,2.09e-07,7.84e-07,2.25e-07,1.79e-01,1.22e-16,6.74e-01,1.23e-01,0.00e+00,1.22e+00,6.10e-04,4.06e-11,7.81e-06,0.00e+00,4.16e-02,2.81e-01,0.00e+00
20240502164800-20240502224550,20240424000000-20240427000000,2024-05-02 22:43:50,VALCCG:D08_L0X:PRES,7.85e-01,5.17e-02,1.00e+03,3.087e-01,1.41e+00,1.14e+00,9.43e-01,3.57e-01,4.43e-07,3.58e-07,1.25e-06,3.83e-07,2.18e-01,2.87e-04,5.96e-01,1.29e-01,0.00e+00,1.14e+00,6.43e-04,1.50e-01,7.51e-02,0.00e+00,2.42e-02,1.46e-01,0.00e+00
20240502164600-20240503014721,20240425000000-20240428000000,2024-05-03 01:45:21,VALCCG:D04_L07:PRES,1.11e+00,1.38e-01,1.00e+03,5.057e+00,8.48e+00,9.15e-01,1.24e+00,4.69e-01,3.34e-06,3.61e-07,3.90e-06,2.37e-07,4.17e-01,1.99e-02,5.31e-01,2.90e-01,0.00e+00,5.56e+00,1.56e-01,8.80e-13,5.91e-01,0.00e+00,5.87e-01,3.82e+00,0.00e+00
20240503014730-20240503045555,20240425000000-20240428000000,2024-05-03 04:53:55,VALCCG:D04_L06:PRES,7.11e-01,3.05e-02,1.00e+03,3.297e-01,5.67e+00,6.41e-01,1.04e+00,4.92e-01,1.30e-06,1.46e-07,3.46e-07,1.25e-07,4.11e-01,1.99e-02,3.11e-01,3.22e-01,0.00e+00,3.60e+00,2.04e-01,6.45e-08,4.68e-01,0.00e+00,4.86e-01,2.81e+00,0.00e+00
20240503131630-20240503152735,20240425000000-20240428000000,2024-05-03 15:25:35,VALCCG:D10_L02:PRES,5.05e-01,9.25e-02,1.00e+03,2.021e+00,4.18e+00,4.97e-01,1.14e+00,4.38e-01,1.02e-06,1.21e-07,1.01e-06,1.34e-07,4.30e-01,2.11e-02,4.25e-01,2.82e-01,0.00e+00,2.60e+00,1.57e-01,1.99e-15,3.62e-01,0.00e+00,3.81e-01,1.92e+00,0.00e+00
20240503131630-20240503152735,20240425000000-20240428000000,2024-05-03 15:25:35,VALCCG:D10_L03:PRES,5.69e-01,1.13e-01,1.00e+03,2.417e+00,5.14e+00,5.22e-01,1.20e+00,4.54e-01,1.43e-06,1.45e-07,1.16e-06,1.51e-07,3.97e-01,1.82e-02,5.11e-01,2.89e-01,0.00e+00,3.14e+00,2.05e-01,2.59e-07,3.93e-01,0.00e+00,4.20e-01,2.66e+00,0.00e+00
20240503175930-20240503235902,20240425000000-20240428000000,2024-05-03 23:57:02,VALCCG:D10_L05:PRES,1.81e+00,1.00e-01,1.00e+03,3.446e+00,1.31e+01,8.32e-01,1.09e+00,4.43e-01,2.47e-06,1.57e-07,1.06e-06,1.02e-07,4.57e-01,2.11e-02,3.45e-01,2.84e-01,0.00e+00,1.15e+01,2.35e-01,1.57e-15,4.00e-01,0.00e+00,7.65e-01,5.50e+00,0.00e+00
20240503175930-20240503235902,20240425000000-20240428000000,2024-05-03 23:57:02,VALCCG:D10_L06:PRES,1.91e+00,1.01e-01,1.00e+03,3.794e+00,1.23e+01,8.93e-01,1.10e+00,4.33e-01,3.11e-06,2.26e-07,1.58e-06,1.40e-07,4.27e-01,1.80e-02,4.11e-01,2.62e-01,0.00e+00,1.32e+01,2.56e-01,2.96e-05,4.44e-01,0.00e+00,5.64e-01,3.89e+00,0.00e+00
20240504011430-20240504023613,20240426000000-20240429000000,2024-05-04 02:34:13,VALCCG:D10_L04:PRES,5.24e+00,2.64e-02,1.00e+03,1.862e-01,3.55e+01,2.27e+00,1.02e+00,4.67e-01,9.81e-06,6.27e-07,4.31e-07,1.70e-07,4.11e-01,1.56e-02,3.34e-01,2.79e-01,0.00e+00,2.81e+01,1.72e-01,7.93e-13,8.43e-01,0.00e+00,2.25e+00,1.47e+01,0.00e+00
20240504011430-20240504023613,20240426000000-20240429000000,2024-05-04 02:34:13,VALCCG:D10_L05:PRES,8.70e-01,1.65e-01,1.00e+03,3.770e+00,6.35e+00,5.62e-01,1.28e+00,4.56e-01,1.13e-06,1.00e-07,1.06e-06,1.08e-07,4.51e-01,2.02e-02,5.52e-01,2.74e-01,0.00e+00,3.55e+00,1.23e-01,2.02e-12,3.22e-01,0.00e+00,6.78e-01,3.86e+00,0.00e+00
20240504023830-20240504083613,20240426000000-20240429000000,2024-05-04 08:34:13,VALCCG:D07_L00:PRES,6.87e-01,4.81e-02,1.00e+03,3.604e-01,1.29e+00,9.66e-01,9.94e-01,2.84e-01,1.13e-07,8.48e-08,5.89e-07,1.60e-07,1.87e-01,1.20e-03,7.05e-01,1.01e-01,0.00e+00,3.78e-01,1.34e-02,7.27e-09,8.51e-01,0.00e+00,1.79e-02,7.77e-02,0.00e+00
20240504023830-20240504083613,20240426000000-20240429000000,2024-05-04 08:34:13,VALCCG:D07_L02:PRES,7.84e-01,5.92e-02,1.00e+03,4.543e-01,1.78e+00,1.03e+00,1.01e+00,2.66e-01,1.16e-07,6.71e-08,4.72e-07,1.18e-07,1.82e-01,1.44e-03,7.40e-01,9.00e-02,0.00e+00,1.21e+00,1.76e-03,1.43e-10,4.48e-02,0.00e+00,1.17e-01,6.24e-01,0.00e+00
20240504023830-20240504083613,20240426000000-20240429000000,2024-05-04 08:34:13,VALCCG:D07_L05:PRES,5.33e-01,4.69e-02,1.00e+03,2.606e-01,1.22e+00,1.03e+00,1.00e+00,4.97e-01,1.14e-07,9.62e-08,4.14e-07,1.89e-07,4.55e-01,5.92e-04,4.87e-01,5.87e-02,0.00e+00,1.05e+00,9.88e-04,3.23e-02,8.98e-02,0.00e+00,1.77e-02,7.80e-02,0.00e+00
20240504023630-20240504104806,20240426000000-20240429000000,2024-05-04 10:46:06,VALCCG:D10_L01:PRES,3.49e-01,3.19e-02,1.00e+03,1.724e-01,2.67e+00,5.70e-01,1.04e+00,5.15e-01,3.17e-07,6.76e-08,1.72e-07,7.62e-08,4.62e-01,1.89e-02,2.33e-01,3.42e-01,0.00e+00,1.54e+00,6.78e-02,2.29e-09,3.99e-01,0.00e+00,2.63e-01,1.25e+00,0.00e+00
